date,cases_mtl_0-4,cases_mtl_5-9,cases_mtl_10-19,cases_mtl_20-29,cases_mtl_30-39,cases_mtl_40-49,cases_mtl_50-59,cases_mtl_60-69,cases_mtl_70-79,cases_mtl_80+,cases_mtl_0-4_per100000,cases_mtl_5-9_per100000,cases_mtl_10-19_per100000,cases_mtl_20-29_per100000,cases_mtl_30-39_per100000,cases_mtl_40-49_per100000,cases_mtl_50-59_per100000,cases_mtl_60-69_per100000,cases_mtl_70-79_per100000,cases_mtl_80+_per100000,cases_mtl_0-4_norm,cases_mtl_5-9_norm,cases_mtl_10-19_norm,cases_mtl_20-29_norm,cases_mtl_30-39_norm,cases_mtl_40-49_norm,cases_mtl_50-59_norm,cases_mtl_60-69_norm,cases_mtl_70-79_norm,cases_mtl_80+_norm,cases_mtl_0-4_per100000_norm,cases_mtl_5-9_per100000_norm,cases_mtl_10-19_per100000_norm,cases_mtl_20-29_per100000_norm,cases_mtl_30-39_per100000_norm,cases_mtl_40-49_per100000_norm,cases_mtl_50-59_per100000_norm,cases_mtl_60-69_per100000_norm,cases_mtl_70-79_per100000_norm,cases_mtl_80+_per100000_norm
2020-11-06,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-11-07,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-11-08,819.0,952.0,3462.0,7556.0,6391.0,6205.0,5353.0,3499.0,2959.0,7422.0,746.3,912.0,1839.7,2576.9,2132.6,2438.4,2067.8,1706.8,2281.8,7511.8,1.8,2.1,7.8,16.9,14.3,13.9,12.0,7.8,6.6,16.6,3.1,3.8,7.6,10.6,8.8,10.1,8.5,7.0,9.4,31.0
2020-11-09,825.0,967.0,3501.0,7595.0,6430.0,6250.0,5388.0,3512.0,2972.0,7431.0,751.8,926.4,1860.4,2590.2,2145.7,2456.0,2081.3,1713.1,2291.8,7520.9,1.8,2.2,7.8,16.9,14.3,13.9,12.0,7.8,6.6,16.6,3.1,3.8,7.6,10.6,8.8,10.1,8.6,7.0,9.4,30.9
2020-11-10,847.0,984.0,3547.0,7650.0,6466.0,6302.0,5426.0,3530.0,2983.0,7454.0,771.8,942.7,1884.8,2608.9,2157.7,2476.5,2096.0,1721.9,2300.3,7544.2,1.9,2.2,7.8,16.9,14.3,13.9,12.0,7.8,6.6,16.5,3.1,3.8,7.7,10.6,8.8,10.1,8.6,7.0,9.4,30.8
2020-11-11,856.0,1002.0,3601.0,7698.0,6518.0,6348.0,5467.0,3557.0,2990.0,7477.0,780.0,959.9,1913.5,2625.3,2175.0,2494.5,2111.8,1735.1,2305.7,7567.4,1.9,2.2,7.9,16.9,14.3,13.9,12.0,7.8,6.6,16.4,3.2,3.9,7.8,10.6,8.8,10.1,8.6,7.0,9.3,30.7
2020-11-12,865.0,1034.0,3647.0,7756.0,6563.0,6392.0,5507.0,3576.0,3005.0,7485.0,788.2,990.6,1938.0,2645.1,2190.0,2511.8,2127.3,1744.3,2317.2,7575.5,1.9,2.3,8.0,16.9,14.3,13.9,12.0,7.8,6.6,16.3,3.2,4.0,7.8,10.7,8.8,10.1,8.6,7.0,9.3,30.5
2020-11-13,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-11-14,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-11-15,900.0,1095.0,3798.0,7892.0,6712.0,6521.0,5628.0,3646.0,3036.0,7542.0,820.1,1049.0,2018.2,2691.4,2239.8,2562.5,2174.0,1778.5,2341.1,7633.2,1.9,2.3,8.1,16.9,14.4,13.9,12.0,7.8,6.5,16.1,3.2,4.1,8.0,10.6,8.9,10.1,8.6,7.0,9.3,30.2
2020-11-16,911.0,1111.0,3838.0,7936.0,6748.0,6561.0,5666.0,3670.0,3041.0,7555.0,830.1,1064.3,2039.5,2706.5,2251.8,2578.2,2188.7,1790.2,2345.0,7646.4,1.9,2.4,8.2,16.9,14.3,13.9,12.0,7.8,6.5,16.1,3.3,4.2,8.0,10.6,8.9,10.1,8.6,7.0,9.2,30.1
2020-11-17,919.0,1142.0,3875.0,7976.0,6793.0,6605.0,5691.0,3690.0,3055.0,7571.0,837.4,1094.0,2059.1,2720.1,2266.8,2595.5,2198.4,1800.0,2355.8,7662.6,1.9,2.4,8.2,16.9,14.4,14.0,12.0,7.8,6.5,16.0,3.3,4.3,8.0,10.6,8.9,10.1,8.6,7.0,9.2,29.9
2020-11-19,938.0,1187.0,3944.0,8051.0,6871.0,6683.0,5740.0,3725.0,3077.0,7595.0,854.7,1137.1,2095.8,2745.7,2292.8,2626.2,2217.3,1817.0,2372.8,7686.9,2.0,2.5,8.2,16.8,14.4,14.0,12.0,7.8,6.4,15.9,3.3,4.4,8.1,10.6,8.9,10.2,8.6,7.0,9.2,29.7
2020-11-20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-11-21,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-11-22,968.0,1240.0,4060.0,8189.0,7010.0,6799.0,5829.0,3787.0,3106.0,7659.0,882.1,1187.9,2157.5,2792.7,2339.2,2671.8,2251.7,1847.3,2395.1,7751.6,2.0,2.5,8.3,16.8,14.4,14.0,12.0,7.8,6.4,15.7,3.4,4.5,8.2,10.6,8.9,10.2,8.6,7.0,9.1,29.5
2020-11-23,977.0,1252.0,4104.0,8245.0,7048.0,6835.0,5860.0,3802.0,3122.0,7686.0,890.3,1199.4,2180.8,2811.8,2351.9,2685.9,2263.6,1854.6,2407.5,7779.0,2.0,2.6,8.4,16.9,14.4,14.0,12.0,7.8,6.4,15.7,3.4,4.5,8.3,10.6,8.9,10.2,8.6,7.0,9.1,29.4
2020-11-24,987.0,1270.0,4131.0,8287.0,7077.0,6865.0,5883.0,3817.0,3132.0,7702.0,899.4,1216.6,2195.2,2826.2,2361.6,2697.7,2272.5,1861.9,2415.2,7795.2,2.0,2.6,8.4,16.9,14.4,14.0,12.0,7.8,6.4,15.7,3.4,4.6,8.3,10.6,8.9,10.2,8.6,7.0,9.1,29.4
2020-11-25,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-11-26,1008.0,1296.0,4223.0,8383.0,7183.0,6970.0,5959.0,3848.0,3158.0,7764.0,918.5,1241.6,2244.1,2858.9,2396.9,2739.0,2301.9,1877.0,2435.2,7857.9,2.0,2.6,8.5,16.8,14.4,14.0,12.0,7.7,6.3,15.6,3.4,4.6,8.4,10.6,8.9,10.2,8.6,7.0,9.1,29.2
2020-11-27,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-11-28,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-11-29,1055.0,1368.0,4368.0,8601.0,7376.0,7165.0,6108.0,3958.0,3193.0,7865.0,961.4,1310.5,2321.1,2933.2,2461.3,2815.6,2359.4,1930.7,2462.2,7960.1,2.1,2.7,8.6,16.8,14.4,14.0,12.0,7.8,6.3,15.4,3.5,4.8,8.4,10.7,8.9,10.2,8.6,7.0,8.9,28.9
2020-11-30,1064.0,1383.0,4403.0,8660.0,7420.0,7206.0,6160.0,3977.0,3201.0,7889.0,969.6,1324.9,2339.7,2953.4,2476.0,2831.7,2379.5,1940.0,2468.4,7984.4,2.1,2.7,8.6,16.9,14.4,14.0,12.0,7.7,6.2,15.4,3.5,4.8,8.5,10.7,8.9,10.2,8.6,7.0,8.9,28.9
2020-12-01,1084.0,1404.0,4453.0,8715.0,7486.0,7256.0,6216.0,4005.0,3210.0,7919.0,987.8,1345.0,2366.3,2972.1,2498.0,2851.4,2401.2,1953.6,2475.3,8014.8,2.1,2.7,8.6,16.8,14.5,14.0,12.0,7.7,6.2,15.3,3.5,4.8,8.5,10.7,9.0,10.2,8.6,7.0,8.9,28.8
2020-12-02,1095.0,1424.0,4504.0,8776.0,7534.0,7307.0,6257.0,4025.0,3222.0,7975.0,997.8,1364.2,2393.4,2992.9,2514.1,2871.4,2417.0,1963.4,2484.6,8071.5,2.1,2.7,8.6,16.8,14.5,14.0,12.0,7.7,6.2,15.3,3.6,4.9,8.5,10.7,9.0,10.2,8.6,7.0,8.9,28.8
2020-12-03,1115.0,1436.0,4559.0,8849.0,7609.0,7367.0,6311.0,4060.0,3243.0,8022.0,1016.0,1375.7,2422.6,3017.8,2539.1,2895.0,2437.9,1980.4,2500.8,8119.0,2.1,2.7,8.7,16.8,14.5,14.0,12.0,7.7,6.2,15.3,3.6,4.9,8.6,10.7,9.0,10.2,8.6,7.0,8.8,28.7
2020-12-04,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-12-05,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-12-06,1187.0,1518.0,4768.0,9160.0,7868.0,7621.0,6484.0,4172.0,3307.0,8103.0,1081.6,1454.2,2533.7,3123.9,2625.5,2994.8,2504.7,2035.1,2550.1,8201.0,2.2,2.8,8.8,16.9,14.5,14.1,12.0,7.7,6.1,15.0,3.7,5.0,8.7,10.7,9.0,10.3,8.6,7.0,8.8,28.2
2020-12-07,1210.0,1559.0,4848.0,9237.0,7945.0,7697.0,6534.0,4191.0,3328.0,8131.0,1102.6,1493.5,2576.2,3150.1,2651.2,3024.7,2524.0,2044.3,2566.3,8229.3,2.2,2.9,8.9,16.9,14.5,14.1,11.9,7.7,6.1,14.9,3.8,5.1,8.8,10.7,9.0,10.3,8.6,7.0,8.7,28.0
2020-12-08,1219.0,1592.0,4896.0,9315.0,8027.0,7766.0,6598.0,4229.0,3338.0,8178.0,1110.8,1525.1,2601.7,3176.7,2678.6,3051.8,2548.7,2062.9,2574.0,8276.9,2.2,2.9,8.9,16.9,14.6,14.1,12.0,7.7,6.1,14.8,3.8,5.2,8.8,10.7,9.0,10.3,8.6,7.0,8.7,28.0
2020-12-09,1247.0,1632.0,4975.0,9423.0,8125.0,7883.0,6657.0,4276.0,3364.0,8222.0,1136.3,1563.4,2643.7,3213.6,2711.3,3097.8,2571.5,2085.8,2594.1,8321.4,2.2,2.9,8.9,16.9,14.6,14.1,11.9,7.7,6.0,14.7,3.8,5.2,8.8,10.7,9.1,10.3,8.6,7.0,8.7,27.8
2020-12-10,1259.0,1665.0,5039.0,9499.0,8202.0,7984.0,6714.0,4305.0,3390.0,8259.0,1147.3,1595.1,2677.7,3239.5,2737.0,3137.4,2593.5,2099.9,2614.1,8358.9,2.2,3.0,8.9,16.9,14.6,14.2,11.9,7.6,6.0,14.7,3.8,5.3,8.9,10.7,9.1,10.4,8.6,7.0,8.7,27.7
2020-12-11,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-12-12,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-12-13,1326.0,1771.0,5322.0,9812.0,8477.0,8306.0,6962.0,4417.0,3461.0,8415.0,1208.3,1696.6,2828.1,3346.2,2828.7,3264.0,2689.3,2154.6,2668.9,8516.8,2.3,3.0,9.1,16.8,14.5,14.3,11.9,7.6,5.9,14.4,3.9,5.4,9.1,10.7,9.1,10.5,8.6,6.9,8.6,27.3
2020-12-14,1338.0,1808.0,5405.0,9897.0,8555.0,8391.0,7027.0,4452.0,3488.0,8448.0,1219.2,1732.0,2872.2,3375.2,2854.8,3297.4,2714.4,2171.7,2689.7,8550.2,2.3,3.1,9.2,16.8,14.5,14.3,11.9,7.6,5.9,14.4,3.9,5.5,9.1,10.7,9.1,10.5,8.6,6.9,8.5,27.2
2020-12-15,1355.0,1847.0,5493.0,10005.0,8667.0,8491.0,7100.0,4489.0,3510.0,8478.0,1234.7,1769.4,2918.9,3412.1,2892.1,3336.7,2742.6,2189.7,2706.7,8580.5,2.3,3.1,9.2,16.8,14.6,14.3,11.9,7.6,5.9,14.3,3.9,5.6,9.2,10.7,9.1,10.5,8.6,6.9,8.5,27.0
2020-12-16,1368.0,1875.0,5563.0,10105.0,8778.0,8579.0,7172.0,4533.0,3537.0,8521.0,1246.6,1796.2,2956.1,3446.2,2929.2,3371.3,2770.4,2211.2,2727.5,8624.1,2.3,3.1,9.3,16.8,14.6,14.3,11.9,7.6,5.9,14.2,3.9,5.6,9.2,10.7,9.1,10.5,8.6,6.9,8.5,26.9
2020-12-17,1382.0,1906.0,5658.0,10201.0,8873.0,8672.0,7248.0,4570.0,3563.0,8567.0,1259.3,1825.9,3006.6,3478.9,2960.9,3407.8,2799.8,2229.2,2747.5,8670.6,2.3,3.1,9.3,16.8,14.6,14.3,12.0,7.5,5.9,14.1,3.9,5.6,9.3,10.7,9.1,10.5,8.6,6.9,8.5,26.8
2020-12-18,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-12-19,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-12-20,1443.0,2015.0,5899.0,10547.0,9239.0,9000.0,7469.0,4733.0,3653.0,8761.0,1314.9,1930.4,3134.7,3596.9,3083.0,3536.7,2885.2,2308.7,2816.9,8867.0,2.3,3.2,9.4,16.8,14.7,14.3,11.9,7.5,5.8,14.0,3.9,5.8,9.4,10.7,9.2,10.6,8.6,6.9,8.4,26.5
2020-12-21,1473.0,2070.0,6013.0,10716.0,9363.0,9142.0,7571.0,4796.0,3684.0,8823.0,1342.3,1983.0,3195.3,3654.5,3124.4,3592.5,2924.6,2339.5,2840.8,8929.7,2.3,3.3,9.4,16.8,14.7,14.4,11.9,7.5,5.8,13.9,4.0,5.8,9.4,10.8,9.2,10.6,8.6,6.9,8.4,26.3
2020-12-22,1498.0,2125.0,6111.0,10857.0,9482.0,9273.0,7681.0,4861.0,3710.0,8852.0,1365.0,2035.7,3247.3,3702.6,3164.1,3644.0,2967.1,2371.2,2860.9,8959.1,2.3,3.3,9.5,16.8,14.7,14.4,11.9,7.5,5.8,13.7,4.0,5.9,9.5,10.8,9.2,10.6,8.6,6.9,8.3,26.1
2020-12-23,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-12-26,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-12-27,1634.0,2316.0,6600.0,11545.0,10113.0,9981.0,8204.0,5198.0,3901.0,9118.0,1489.0,2218.7,3507.2,3937.2,3374.7,3922.2,3169.1,2535.5,3008.2,9228.3,2.4,3.4,9.6,16.8,14.7,14.5,12.0,7.6,5.7,13.3,4.1,6.1,9.6,10.8,9.3,10.8,8.7,7.0,8.3,25.4
2020-12-28,1667.0,2358.0,6716.0,11709.0,10256.0,10133.0,8349.0,5282.0,3949.0,9159.0,1519.0,2258.9,3568.8,3993.2,3422.4,3981.9,3225.1,2576.5,3045.2,9269.8,2.4,3.4,9.7,16.8,14.7,14.6,12.0,7.6,5.7,13.2,4.1,6.1,9.7,10.8,9.3,10.8,8.7,7.0,8.3,25.1
2020-12-29,1682.0,2390.0,6784.0,11856.0,10405.0,10260.0,8423.0,5330.0,3992.0,9210.0,1532.7,2289.6,3605.0,4043.3,3472.1,4031.8,3253.7,2599.9,3078.3,9321.4,2.4,3.4,9.6,16.9,14.8,14.6,12.0,7.6,5.7,13.1,4.1,6.2,9.7,10.9,9.3,10.8,8.7,7.0,8.3,25.0
2020-12-30,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-01-02,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-01-03,1839.0,2570.0,7268.0,12763.0,11206.0,10953.0,9047.0,5730.0,4211.0,9531.0,1675.8,2462.0,3862.2,4352.6,3739.4,4304.2,3494.7,2795.1,3247.2,9646.3,2.4,3.4,9.7,17.0,14.9,14.6,12.0,7.6,5.6,12.7,4.2,6.2,9.8,11.0,9.4,10.9,8.8,7.1,8.2,24.4
2021-01-04,1857.0,2591.0,7341.0,12914.0,11359.0,11057.0,9141.0,5802.0,4260.0,9585.0,1692.2,2482.2,3900.9,4404.1,3790.4,4345.0,3531.0,2830.2,3285.0,9700.9,2.4,3.4,9.7,17.0,15.0,14.6,12.0,7.6,5.6,12.6,4.2,6.2,9.8,11.0,9.5,10.9,8.8,7.1,8.2,24.3
2021-01-05,1882.0,2617.0,7425.0,13064.0,11478.0,11199.0,9267.0,5873.0,4313.0,9634.0,1715.0,2507.1,3945.6,4455.3,3830.1,4400.8,3579.7,2864.8,3325.9,9750.5,2.5,3.4,9.7,17.0,15.0,14.6,12.1,7.7,5.6,12.6,4.2,6.2,9.8,11.0,9.5,10.9,8.9,7.1,8.2,24.2
2021-01-06,1903.0,2650.0,7497.0,13235.0,11619.0,11322.0,9378.0,5939.0,4360.0,9721.0,1734.1,2538.7,3983.8,4513.6,3877.2,4449.2,3622.6,2897.0,3362.1,9838.6,2.5,3.4,9.7,17.1,15.0,14.6,12.1,7.7,5.6,12.5,4.2,6.2,9.8,11.1,9.5,10.9,8.9,7.1,8.2,24.1
2021-01-07,1929.0,2685.0,7571.0,13376.0,11752.0,11442.0,9481.0,6018.0,4416.0,9791.0,1757.8,2572.2,4023.2,4561.7,3921.6,4496.3,3662.4,2935.5,3405.3,9909.4,2.5,3.4,9.6,17.0,15.0,14.6,12.1,7.7,5.6,12.5,4.3,6.2,9.8,11.1,9.5,10.9,8.9,7.1,8.3,24.0
2021-01-10,2027.0,2832.0,7934.0,13960.0,12316.0,11930.0,9896.0,6303.0,4588.0,10027.0,1847.1,2713.0,4216.1,4760.8,4109.8,4688.1,3822.7,3074.6,3537.9,10148.3,2.5,3.5,9.7,17.1,15.1,14.6,12.1,7.7,5.6,12.3,4.3,6.3,9.8,11.1,9.6,10.9,8.9,7.2,8.2,23.6
2021-01-11,2043.0,2853.0,8008.0,14092.0,12392.0,12017.0,9978.0,6345.0,4620.0,10063.0,1861.7,2733.2,4255.4,4805.9,4135.1,4722.3,3854.4,3095.0,3562.6,10184.7,2.5,3.5,9.7,17.1,15.0,14.6,12.1,7.7,5.6,12.2,4.3,6.3,9.8,11.1,9.6,10.9,8.9,7.2,8.2,23.6
2021-01-12,2066.0,2883.0,8073.0,14194.0,12529.0,12122.0,10072.0,6412.0,4671.0,10117.0,1882.6,2761.9,4289.9,4840.7,4180.9,4763.5,3890.7,3127.7,3601.9,10239.4,2.5,3.5,9.7,17.1,15.1,14.6,12.1,7.7,5.6,12.2,4.3,6.3,9.8,11.1,9.6,10.9,8.9,7.2,8.3,23.5
2021-01-13,2094.0,2924.0,8137.0,14338.0,12657.0,12234.0,10169.0,6494.0,4715.0,10187.0,1908.1,2801.2,4323.9,4889.8,4223.6,4807.5,3928.2,3167.7,3635.9,10310.2,2.5,3.5,9.7,17.1,15.1,14.6,12.1,7.7,5.6,12.1,4.3,6.4,9.8,11.1,9.6,10.9,8.9,7.2,8.3,23.4
2021-01-14,2119.0,2962.0,8208.0,14470.0,12787.0,12335.0,10279.0,6546.0,4754.0,10246.0,1930.9,2837.6,4361.7,4934.8,4267.0,4847.2,3970.6,3193.1,3665.9,10369.9,2.5,3.5,9.7,17.1,15.1,14.6,12.1,7.7,5.6,12.1,4.4,6.4,9.8,11.1,9.6,10.9,8.9,7.2,8.3,23.4
2021-01-17,2196.0,3074.0,8445.0,14852.0,13123.0,12682.0,10609.0,6743.0,4879.0,10463.0,2001.1,2944.9,4487.6,5065.1,4379.1,4983.6,4098.1,3289.2,3762.3,10589.5,2.5,3.5,9.7,17.1,15.1,14.6,12.2,7.7,5.6,12.0,4.4,6.5,9.8,11.1,9.6,10.9,9.0,7.2,8.3,23.2
2021-01-18,2213.0,3103.0,8494.0,14944.0,13193.0,12756.0,10680.0,6786.0,4900.0,10476.0,2016.6,2972.6,4513.6,5096.4,4402.4,5012.7,4125.5,3310.2,3778.5,10602.7,2.5,3.5,9.7,17.1,15.1,14.6,12.2,7.8,5.6,12.0,4.4,6.5,9.8,11.1,9.6,10.9,9.0,7.2,8.2,23.1
2021-01-19,2236.0,3139.0,8569.0,15047.0,13289.0,12837.0,10767.0,6848.0,4938.0,10504.0,2037.5,3007.1,4553.5,5131.6,4434.5,5044.5,4159.2,3340.4,3807.8,10631.0,2.5,3.6,9.7,17.1,15.1,14.6,12.2,7.8,5.6,11.9,4.4,6.5,9.9,11.1,9.6,10.9,9.0,7.2,8.3,23.0
2021-01-20,2260.0,3169.0,8638.0,15169.0,13385.0,12932.0,10861.0,6902.0,4973.0,10564.0,2059.4,3035.9,4590.2,5173.2,4466.5,5081.8,4195.5,3366.7,3834.8,10691.8,2.5,3.6,9.7,17.1,15.1,14.6,12.2,7.8,5.6,11.9,4.4,6.5,9.9,11.1,9.6,10.9,9.0,7.2,8.2,23.0
2021-01-21,2283.0,3220.0,8706.0,15295.0,13484.0,13032.0,10953.0,6954.0,5004.0,10601.0,2080.4,3084.7,4626.3,5216.1,4499.5,5121.1,4231.0,3392.1,3858.7,10729.2,2.5,3.6,9.7,17.1,15.1,14.6,12.2,7.8,5.6,11.8,4.4,6.6,9.9,11.1,9.6,10.9,9.0,7.2,8.2,22.9
2021-01-24,2353.0,3330.0,8919.0,15562.0,13747.0,13292.0,11161.0,7081.0,5081.0,10727.0,2144.2,3190.1,4739.5,5307.2,4587.3,5223.3,4311.3,3454.1,3918.1,10856.7,2.6,3.6,9.8,17.1,15.1,14.6,12.2,7.8,5.6,11.8,4.5,6.7,9.9,11.1,9.6,10.9,9.0,7.2,8.2,22.7
2021-01-25,2379.0,3360.0,8991.0,15641.0,13812.0,13363.0,11217.0,7128.0,5093.0,10749.0,2167.9,3218.9,4777.7,5334.1,4609.0,5251.2,4333.0,3477.0,3927.4,10879.0,2.6,3.7,9.8,17.1,15.1,14.6,12.2,7.8,5.6,11.7,4.5,6.7,10.0,11.1,9.6,10.9,9.0,7.2,8.2,22.7
2021-01-26,2411.0,3385.0,9060.0,15745.0,13913.0,13443.0,11280.0,7163.0,5110.0,10774.0,2197.0,3242.8,4814.4,5369.6,4642.7,5282.6,4357.3,3494.1,3940.5,10904.3,2.6,3.7,9.8,17.1,15.1,14.6,12.2,7.8,5.5,11.7,4.6,6.7,10.0,11.1,9.6,10.9,9.0,7.2,8.2,22.6
2021-01-27,2440.0,3434.0,9133.0,15829.0,13967.0,13518.0,11354.0,7210.0,5137.0,10808.0,2223.4,3289.7,4853.2,5398.2,4660.7,5312.1,4385.9,3517.0,3961.3,10938.7,2.6,3.7,9.8,17.1,15.0,14.6,12.2,7.8,5.5,11.6,4.6,6.8,10.0,11.1,9.6,10.9,9.0,7.2,8.2,22.5
2021-01-28,2463.0,3474.0,9207.0,15897.0,14047.0,13586.0,11424.0,7250.0,5161.0,10857.0,2244.4,3328.1,4892.5,5421.4,4687.4,5338.8,4412.9,3536.5,3979.8,10988.3,2.6,3.7,9.9,17.0,15.0,14.6,12.2,7.8,5.5,11.6,4.6,6.8,10.0,11.1,9.6,10.9,9.0,7.2,8.2,22.5
2021-01-31,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
